objeto,confianza,fotograma,camara
bici,-0.6060867357000952,36359.0,frontal
coche,0.9327385859299718,30178.0,frontal
coche,0.8092975954349182,35324.0,lateral
bici,0.7605897976825458,45044.0,frontal
perro,0.8396137122548951,10447.0,frontal
persona,0.9393406765484764,49211.0,lateral
perro,0.7163051265563685,3147.0,lateral
bici,0.887394610255306,26082.0,frontal
persona,0.909028432776827,16515.0,lateral
perro,0.7670769461201944,11865.0,frontal
coche,0.8107552461952601,52261.0,lateral
coche,0.632412229896285,2251.0,lateral
coche,0.602343483178763,21791.0,frontal
persona,0.887410368612146,6023.0,frontal
persona,0.9332915726873727,31349.0,frontal
persona,0.907649446038215,29272.0,frontal
persona,0.7274917705925219,30300.0,lateral
persona,0.8157412612559846,52942.0,frontal
bici,0.7923025799925972,14874.0,lateral
persona,0.9536920029170116,16625.0,lateral
persona,0.6723069246143878,35660.0,frontal
persona,0.8412051244329922,27594.0,frontal
persona,0.5325742902569834,44940.0,frontal
persona,0.8760477952881857,54471.0,lateral
coche,0.9792899620808786,53733.0,frontal
coche,0.7855598729384048,12681.0,lateral
perro,0.9213722838686536,32268.0,lateral
persona,0.7396260198947314,12335.0,lateral
coche,0.7447522344779406,45200.0,frontal
persona,0.8024372994008797,53639.0,lateral
coche,0.6670080559749344,22892.0,frontal
bici,0.8328452365341011,58404.0,lateral
coche,0.8122691212182906,26211.0,lateral
perro,0.5981556625835931,11976.0,lateral
coche,0.4945751218799657,14729.0,frontal
persona,0.7174444228374192,39198.0,frontal
coche,0.8413272385622398,35609.0,frontal
bici,0.7972897370626565,34938.0,lateral
coche,0.5133487559502709,25801.0,lateral
persona,1.0828527165443522,18470.0,frontal
bici,0.810948953741818,56444.0,frontal
persona,0.9114318949967714,42583.0,lateral
persona,0.8339111396186636,48710.0,lateral
persona,0.7141429390208428,7083.0,lateral
bici,0.6691417630332899,32768.0,frontal
persona,0.7410815109171364,21819.0,lateral
coche,1.58989275555996,18312.0,lateral
persona,,44309.0,frontal
persona,0.7524425817817681,25298.0,frontal
persona,0.598486428864381,5110.0,lateral
coche,0.706862341104118,36118.0,frontal
persona,0.5787325014786516,47095.0,frontal
coche,0.8148461547590234,16737.0,lateral
persona,0.5144878440149057,46453.0,lateral
persona,0.6240822914235696,6106.0,lateral
persona,0.6937300613097799,44043.0,frontal
bici,0.8001070733402311,34643.0,lateral
persona,0.814718544015253,33138.0,lateral
coche,0.9331093777337348,4958.0,frontal
persona,-0.6001697115970998,38866.0,frontal
persona,0.626114693098184,22679.0,frontal
perro,0.6907494702180046,23441.0,lateral
persona,0.7313323562961442,31885.0,lateral
bici,0.9157044924831587,38833.0,lateral
persona,0.6554939179212588,50131.0,lateral
persona,0.7927390860255886,18007.0,frontal
persona,0.6716259431883207,1446.0,lateral
persona,0.8453626935073074,56046.0,lateral
persona,0.8739547997159117,28450.0,lateral
persona,0.8917768713675033,2055.0,lateral
persona,,22913.0,frontal
bici,0.7362901863233478,5765.0,lateral
bici,0.7613260951462371,15020.0,lateral
coche,0.8329224560309124,38323.0,lateral
persona,0.7741091543503182,27836.0,lateral
bici,0.553120257749942,16799.0,frontal
coche,0.8913551586246072,58543.0,lateral
bici,0.6303425865488944,8120.0,frontal
coche,0.7299501665418692,16791.0,frontal
coche,0.8475107288998119,33848.0,frontal
persona,,13166.0,frontal
coche,0.8648040976405579,14826.0,lateral
persona,0.7580792576539295,21.0,lateral
perro,0.9166665399142789,15854.0,frontal
persona,0.9081187508184239,40819.0,lateral
persona,0.8641728923894209,847.0,frontal
coche,0.8828979206849248,19479.0,lateral
coche,0.6066937510086234,6118.0,frontal
bici,0.8152990339531206,27667.0,lateral
persona,0.6351100262485992,30179.0,frontal
persona,0.8111279206650231,42452.0,frontal
coche,0.8495164799371655,9514.0,lateral
persona,0.6229101358421032,5318.0,lateral
persona,0.939765821051599,19435.0,frontal
coche,0.8985892150193436,10934.0,lateral
persona,0.6230415512402523,5672.0,frontal
bici,0.7008295697736434,2416.0,lateral
bici,0.9597492856526166,9209.0,frontal
persona,0.880047643406415,37954.0,lateral
persona,0.6896642172408909,23633.0,frontal
coche,0.6317996259565088,21135.0,lateral
perro,0.8434342996987745,24426.0,lateral
perro,0.7500490498719153,29003.0,frontal
persona,0.7387642674273028,37375.0,frontal
coche,0.8346939633309478,55002.0,frontal
coche,0.6010145475934271,56740.0,frontal
persona,0.7498154400840857,16672.0,frontal
persona,0.7748776927606147,18499.0,frontal
perro,0.8058111612368009,9709.0,frontal
coche,1.164765629267734,43720.0,lateral
persona,0.93318196278944,44992.0,frontal
persona,0.8003088111381269,52003.0,frontal
perro,0.8010296572160216,36659.0,lateral
persona,-0.2630937466445238,6377.0,frontal
persona,0.7957691627278909,48836.0,frontal
persona,0.864150576607047,3367.0,lateral
coche,0.7336681911094061,45508.0,frontal
perro,0.8222947513288895,19658.0,lateral
bici,0.7731314049048593,15453.0,lateral
persona,0.6541498719537571,7572.0,frontal
persona,0.7380253771821259,51000.0,lateral
bici,0.7753798062577051,18230.0,frontal
persona,0.7305437359253746,23391.0,lateral
persona,0.7066912920267255,40371.0,frontal
perro,0.9075198026330699,41033.0,lateral
persona,0.6807275431397048,5653.0,lateral
persona,0.5743883592404438,31035.0,frontal
bici,0.541801013143011,36054.0,lateral
persona,0.84374249387411,,frontal
coche,0.6824339142162135,48661.0,frontal
persona,0.73988288726515,41649.0,frontal
coche,0.833102996517185,38683.0,frontal
persona,0.832748259845456,25952.0,lateral
coche,0.5917149218378299,10758.0,lateral
coche,0.7342277512237175,2660.0,lateral
bici,,36025.0,lateral
persona,0.7661003414651397,13646.0,lateral
persona,0.6003451983499694,42660.0,frontal
persona,1.1233979158670246,47337.0,frontal
perro,0.7763560512906027,30742.0,frontal
persona,0.8295940251259909,44137.0,lateral
perro,0.8161860848105261,5262.0,lateral
coche,0.9465468333731176,49370.0,frontal
coche,0.7755825963473134,1608.0,lateral
perro,0.4687572480328668,11970.0,lateral
persona,0.849609941782705,30994.0,frontal
coche,0.7503277690961395,34903.0,lateral
persona,0.6661948995413223,4486.0,frontal
persona,0.6019144132036172,38192.0,lateral
persona,0.6851870435071836,21903.0,frontal
coche,0.7931488158173761,25144.0,frontal
persona,0.8231426619362475,47339.0,lateral
persona,0.7668433811455698,18242.0,lateral
bici,0.7835502998701986,31052.0,lateral
persona,0.8561822984715965,28035.0,lateral
persona,0.8284948821551172,10694.0,frontal
perro,0.5692055936603471,20829.0,frontal
bici,0.7669830102104368,4293.0,frontal
bici,0.7996926639220809,28421.0,lateral
persona,0.5818592225670628,29223.0,lateral
perro,0.7232382659928611,19683.0,lateral
coche,0.725657402597259,5125.0,lateral
persona,0.7742221858633949,49392.0,lateral
persona,0.7088106921886471,59350.0,frontal
coche,0.8081535644517286,28021.0,lateral
persona,0.7959955692935808,349.0,lateral
persona,0.7361996493983489,51509.0,frontal
coche,0.7757420212875779,12810.0,frontal
persona,-0.5608606395454641,23335.0,frontal
persona,0.8353463845584347,13380.0,lateral
persona,0.7803253358112756,9575.0,frontal
persona,0.8313336574861313,4935.0,frontal
persona,0.8705243669681948,35557.0,frontal
persona,0.797798798536044,9185.0,frontal
bici,0.7121905648880428,43599.0,lateral
coche,0.6205865109642426,45738.0,lateral
persona,0.861905968680816,37763.0,frontal
bici,0.7220045908864109,54055.0,frontal
persona,0.9276212704871108,58546.0,frontal
coche,0.894635141918575,56426.0,frontal
perro,0.7010462837967791,6000.0,frontal
persona,0.7463586487205445,26453.0,lateral
persona,0.8703777623488954,1167.0,frontal
coche,0.9616490259389725,34684.0,lateral
bici,0.6396915533604132,15679.0,lateral
coche,0.5977192420930882,50862.0,frontal
persona,0.8789873432080068,43459.0,frontal
bici,0.5160446689248173,55080.0,frontal
bici,0.5339290701631005,1904.0,frontal
coche,0.9485072978485116,17282.0,frontal
persona,0.843067914170092,42223.0,frontal
perro,0.8410997211205996,35060.0,lateral
coche,0.714991900516035,55806.0,frontal
persona,,14843.0,lateral
perro,0.9222132216280886,49553.0,frontal
persona,0.7297435019486144,16523.0,frontal
persona,0.4813731550289564,31258.0,frontal
persona,0.5916372057602897,15240.0,lateral
bici,0.7053899625656267,21582.0,lateral
bici,0.810757852925417,56327.0,frontal
bici,0.8736840637054171,15941.0,lateral
persona,0.8023048328283092,18166.0,frontal
persona,0.8888540128476787,7504.0,frontal
persona,0.5443012264929841,32920.0,frontal
bici,0.911651252751607,59735.0,frontal
perro,0.8880392460135371,39931.0,lateral
bici,0.8714068903449632,12148.0,lateral
coche,0.5417188118986113,17108.0,frontal
persona,0.6569521878443669,24672.0,lateral
persona,0.6317605415952361,40274.0,lateral
persona,0.885106215287992,41640.0,lateral
persona,0.7612330614391549,34696.0,lateral
persona,0.5125656253313271,22812.0,lateral
coche,0.8856568558614112,31068.0,frontal
coche,0.7716985366486229,45443.0,lateral
persona,0.7564636415894431,29433.0,lateral
persona,0.894227704288538,5754.0,frontal
persona,0.7551411688129046,40254.0,lateral
persona,0.6542511503316494,17104.0,lateral
coche,0.6030466239377812,32143.0,frontal
persona,0.8150985145615103,57630.0,frontal
bici,0.7778084380972262,13511.0,frontal
persona,0.8793660009227838,55953.0,lateral
bici,0.5172104617364529,20917.0,lateral
persona,,2527.0,lateral
persona,0.7978515302770504,1582.0,lateral
persona,0.8835333573211903,9860.0,lateral
bici,0.7639055474362617,49242.0,frontal
persona,,48950.0,lateral
coche,0.7447887932896964,51099.0,frontal
persona,0.8543338683546755,52286.0,frontal
bici,0.8256237305467797,38024.0,lateral
persona,0.9350196414934624,46682.0,lateral
persona,0.7910940824154777,53591.0,lateral
persona,0.8912307413044099,46581.0,lateral
persona,0.7902322995254043,17585.0,frontal
perro,0.47398419872782355,50490.0,lateral
persona,0.8577398778260527,21756.0,lateral
coche,0.853791256743953,15104.0,frontal
coche,0.9245916286375103,18814.0,frontal
coche,0.764108570921374,6271.0,lateral
coche,0.8150532458819243,44294.0,frontal
persona,0.91299433238029,36380.0,lateral
coche,0.7902922500558516,12686.0,frontal
coche,0.5096201631731714,57035.0,lateral
persona,0.8529816204063295,57908.0,lateral
coche,0.7127042654882837,14133.0,lateral
persona,0.8314011255600986,33807.0,frontal
coche,0.8465189189409449,58673.0,lateral
persona,0.7329996554467133,36116.0,lateral
bici,0.8010653380331104,34916.0,frontal
coche,0.6243115665066645,40427.0,lateral
persona,0.8075690008232528,4288.0,lateral
bici,0.9028028115723816,33170.0,frontal
coche,0.7343842255623375,10165.0,frontal
perro,0.7419212408243603,21671.0,lateral
coche,0.7754038780516554,57741.0,frontal
coche,0.8457957713337868,46976.0,lateral
persona,0.7194629427266035,17960.0,lateral
persona,0.9850247578176753,28223.0,frontal
persona,0.9355518919213632,29414.0,lateral
persona,0.682058720860505,40649.0,frontal
coche,0.6052413896062255,23645.0,frontal
persona,0.8471553075781061,19598.0,lateral
persona,0.39522233166708653,43453.0,lateral
coche,0.951416894078307,29756.0,lateral
perro,0.9501794089895325,5502.0,frontal
coche,0.7615177608905255,27112.0,frontal
persona,0.666475100006486,34482.0,frontal
coche,0.8467280680802738,55350.0,lateral
bici,0.6737853976661823,16677.0,lateral
persona,0.8600692406258585,50457.0,frontal
coche,0.9104045276141501,50515.0,frontal
coche,0.2423525011105356,30729.0,lateral
persona,0.7759135599192377,13392.0,frontal
perro,0.730472771603795,36726.0,frontal
bici,0.9445220691322189,23986.0,lateral
persona,0.8035507903582244,10542.0,frontal
bici,0.4956803339625845,53850.0,lateral
bici,0.7695723940835405,55439.0,frontal
bici,0.42603181413084107,35031.0,lateral
persona,0.7015681073653001,21159.0,frontal
coche,0.9059653608110767,55741.0,frontal
persona,0.8581698797407832,43366.0,frontal
perro,0.7121823263173905,55846.0,lateral
persona,0.973770018031407,6143.0,frontal
persona,0.7965339188488565,40427.0,lateral
bici,0.8945786083972552,43898.0,lateral
persona,0.5870259593199991,39987.0,frontal
coche,0.9214931232780088,30898.0,frontal
bici,0.8811621046581466,35399.0,lateral
bici,0.6472867758535394,32461.0,frontal
perro,0.7349902889976875,14058.0,frontal
persona,0.7697360928044031,1395.0,frontal
bici,0.8928644709640614,5273.0,lateral
persona,0.6937073384271685,5632.0,lateral
persona,0.7145828134764309,39140.0,frontal
coche,0.8498181096307131,35144.0,frontal
coche,,39632.0,frontal
persona,0.9071586889971033,12993.0,lateral
bici,0.8483904516519938,24877.0,lateral
coche,0.7808675429154165,46065.0,lateral
persona,0.6850763971349729,59267.0,frontal
persona,0.7135100488863537,32809.0,lateral
bici,0.91302885632752,47552.0,frontal
coche,0.7774519619188531,15727.0,lateral
coche,0.3803456538307079,24657.0,lateral
perro,0.8654688116414334,49464.0,lateral
coche,0.6408773794365812,6258.0,frontal
persona,0.8160557364465497,17593.0,lateral
persona,0.6440100906927997,5985.0,lateral
persona,0.8176478051220821,34615.0,frontal
persona,0.764713817754113,49669.0,lateral
bici,0.9348134601190599,40559.0,frontal
persona,0.5480315455356792,43318.0,lateral
persona,0.5458500145746926,51967.0,frontal
perro,0.9995433204035129,11574.0,lateral
persona,0.7890732930263007,38271.0,frontal
persona,0.7865970527758442,22506.0,frontal
coche,0.9857974270268116,34107.0,lateral
persona,0.9134360619736871,9652.0,frontal
persona,0.9131367784698504,35030.0,frontal
coche,0.9244158454075494,9248.0,frontal
persona,0.572364242268486,29467.0,lateral
persona,0.926725821845658,2698.0,lateral
coche,0.8243207579764733,55443.0,lateral
coche,0.9651171018562681,11390.0,frontal
persona,0.9207735109980618,41307.0,lateral
bici,0.7102969607040751,42825.0,frontal
bici,0.7513418784683302,53716.0,lateral
persona,0.8408928947153548,40887.0,frontal
bici,0.6991428899891956,33722.0,lateral
persona,0.8150422818529349,27591.0,frontal
coche,0.9127878187395779,38245.0,lateral
persona,0.8303948853637418,45989.0,lateral
persona,0.957414713475317,21604.0,lateral
persona,0.9179909495415027,56178.0,frontal
bici,,47250.0,lateral
coche,,1415.0,lateral
perro,0.8094037123944908,42384.0,lateral
perro,0.568027072023727,56673.0,lateral
persona,0.7588092335414681,31613.0,frontal
coche,0.8922239689686193,56807.0,lateral
perro,0.6214506372871631,10462.0,lateral
persona,0.684109431591244,54508.0,frontal
persona,0.8844211891754951,1645.0,lateral
coche,,58692.0,lateral
coche,1.5903244892391422,44030.0,lateral
coche,,13205.0,lateral
bici,0.8179641445205192,7368.0,frontal
persona,0.7320422825528053,37693.0,lateral
persona,0.5862009045330514,49343.0,frontal
persona,0.8280366347619031,14013.0,lateral
bici,0.7741375779404167,46650.0,frontal
persona,0.8414731191574,9472.0,frontal
persona,0.7949130810145304,,lateral
persona,0.9706198682575886,29621.0,lateral
coche,0.7922179490820197,48881.0,lateral
coche,0.9203077106769542,43510.0,lateral
persona,0.8061039381425749,56033.0,lateral
coche,0.7319526374783916,4590.0,lateral
coche,,54643.0,lateral
persona,0.4824475542355977,2906.0,lateral
perro,0.9145592744963067,7441.0,frontal
persona,0.9628541569221383,2041.0,frontal
persona,0.9746661448900776,33797.0,lateral
persona,0.6178286878044185,28896.0,lateral
persona,0.7312540893235713,56804.0,lateral
persona,0.9022162806007591,32411.0,frontal
persona,0.9426445181263376,33213.0,lateral
coche,0.9185779020232854,30809.0,frontal
persona,0.7408422760242195,27628.0,lateral
bici,0.8072887624591882,24868.0,lateral
persona,0.8577390708756863,43600.0,lateral
coche,0.4215945722005433,29527.0,lateral
persona,0.9021038611573289,46590.0,frontal
perro,0.6105569241799298,38657.0,frontal
persona,0.8065765467582611,32831.0,lateral
coche,0.8753741546321957,2810.0,lateral
persona,0.9667881495797583,9164.0,frontal
coche,0.7835942204435716,,frontal
persona,0.836126366001926,12818.0,frontal
bici,0.8051846723134258,57017.0,frontal
coche,0.9169953008948609,554.0,frontal
bici,0.7994023729863557,58140.0,lateral
bici,0.7334678386602296,9209.0,frontal
persona,0.6843322321415263,4908.0,lateral
persona,0.8926191004547407,56884.0,lateral
coche,0.7553152021045708,190.0,frontal
persona,0.7581355259429329,36607.0,frontal
persona,0.8723045780296376,13149.0,lateral
bici,0.5542082337598473,47088.0,frontal
persona,0.6502632643490228,16422.0,lateral
persona,0.793334037673579,4975.0,lateral
bici,0.7118024266857804,58393.0,frontal
coche,0.6577493200426316,10037.0,lateral
bici,0.8312892998376753,33278.0,lateral
bici,0.8617402750537494,27277.0,lateral
coche,0.7616243870778266,10344.0,lateral
bici,0.7336273884664629,20581.0,frontal
coche,0.854209515662383,9652.0,lateral
persona,,16259.0,frontal
bici,0.7449900390500259,26364.0,lateral
persona,0.6638251200292519,14665.0,lateral
persona,0.8490850995359358,5569.0,frontal
persona,0.9161069979161951,30713.0,lateral
bici,0.7223102862508338,18998.0,lateral
bici,0.8942138669072751,13725.0,lateral
persona,0.8485282144403535,24044.0,frontal
persona,0.8645204994865562,46392.0,lateral
persona,0.7782528293148999,8100.0,frontal
bici,0.7903912553044101,27680.0,lateral
persona,0.9373183661512593,20879.0,frontal
persona,0.7736724365355034,24346.0,lateral
coche,0.6443344517357268,34174.0,frontal
persona,0.4424322486198478,21800.0,lateral
coche,0.86244755037098,17764.0,frontal
bici,0.7402151704803543,74.0,frontal
persona,0.908760656004,20403.0,frontal
perro,0.9008001209006103,48726.0,frontal
persona,,17224.0,lateral
coche,0.9501344448153474,30350.0,frontal
persona,0.8484190808190925,12366.0,frontal
persona,0.8632727463129319,10081.0,lateral
coche,-0.6933006779191533,30024.0,lateral
