objeto,confianza,fotograma
coche,0.7155107974000439,44307
coche,0.8944489072894333,22693
persona,0.9109849850275474,43753
coche,0.5855071752548011,6435
persona,0.6446513864530193,29078
coche,0.5596602605272974,4381
persona,0.7897752150450299,49382
bici,0.8285352500180145,28321
persona,0.9149294255099463,27872
persona,0.9105584189310246,25460
bici,0.7464536356315061,46519
coche,0.8810364534634827,24612
persona,0.8422546627459407,6224
bici,0.8631348678975468,37386
persona,0.5825661411411874,43591
coche,0.8366600512501788,31831
coche,0.5855632728753273,81
persona,0.4431950745996197,34509
coche,0.706288521595446,10498
coche,0.7508071628539295,27503
coche,0.692654039717633,28093
coche,0.35093472390614117,32341
persona,0.49076348521462915,33337
persona,0.6459820494357221,33202
persona,0.7951847013658043,45885
persona,0.6798709639971794,29633
persona,0.7843122104488857,17613
persona,0.871744209668309,33681
perro,0.6752273212259066,40478
persona,0.8072692412554193,28171
bici,0.6711669819926789,6013
persona,0.6858697567311652,42287
coche,0.7033594434291118,8433
persona,0.6652746108258972,35215
bici,0.8174800950798499,501
persona,0.8822104995584126,46087
persona,0.4551409865952524,12706
perro,0.6836734421253611,18550
persona,0.6007490943725836,20300
persona,0.7978751674365329,601
persona,0.5358563553495225,31641
persona,0.4455034752569735,27434
persona,0.5845026249528269,31738
persona,0.5276546415627771,11835
persona,0.4895262052594471,35909
persona,0.7588262344736021,23607
coche,0.7356626458426743,18128
coche,0.9165362588792082,6542
coche,0.9292069735017447,31538
persona,0.9158318465328276,41644
coche,0.6697885918230527,13889
bici,0.8124069218380218,13133
perro,0.7401966921304325,26293
bici,0.5884501713327595,13784
persona,0.695143934242958,22161
perro,0.6432640432854387,19351
persona,0.9026733579762657,34644
persona,0.5131408126435366,9166
persona,0.7776034608723243,45669
persona,0.6536407179129273,30717
coche,0.7855445199514732,21900
perro,0.5522913932013415,23712
coche,0.853058920689402,15933
coche,0.8111662306533979,29833
persona,0.8885901240926867,43574
coche,0.6525643560577238,13401
persona,0.8135496230649015,36804
persona,0.6871664341646767,5611
persona,0.8083202747080562,313
bici,0.7708645236372305,23502
persona,0.5169407007321081,18209
bici,0.8231954189890762,45714
coche,0.8145800074374817,49233
persona,0.6911532801909243,15595
coche,0.9509708012945908,12518
coche,0.758012711920629,20144
perro,0.9066886222961584,17196
persona,0.8374152875221341,47731
persona,0.6016132867385717,39382
persona,0.7603775083771354,33161
persona,0.9055053024321555,26511
coche,0.8048460584345256,13538
coche,0.8722254633969667,22590
persona,0.7514148955062104,13349
perro,0.9180228788085519,36333
persona,0.7153605278436477,29088
persona,0.9369334711693528,15721
persona,0.8112608820197169,6411
coche,0.8556276097616341,40957
coche,0.909426551518795,6201
coche,0.7623231042225584,8230
persona,0.7998472374674769,27050
perro,0.7405164591897269,5597
persona,0.8549148080366646,45534
coche,0.7684013373654971,33987
coche,0.8235966918005908,2401
persona,0.918894275553625,19975
persona,0.844895482065101,43663
coche,0.7661328293237908,38948
persona,0.6047437106266131,49335
persona,0.8435515706352507,11063
persona,0.940740634746991,24424
coche,0.7751322809689145,10730
coche,0.8750868113072732,4447
perro,0.7887673276052973,29119
bici,0.685580005571035,4398
coche,0.6820188227661509,855
perro,0.7869602123011377,6091
persona,0.8153073574069475,33918
persona,0.8371603679284332,28120
coche,0.4708273739147626,41388
coche,0.7505299489429665,48054
coche,0.625254709910159,2520
coche,0.837396931275548,15213
persona,0.695083931547225,21136
persona,0.7751721778496784,48078
persona,0.7867563395447481,29357
persona,0.8860599954591619,33760
persona,0.9125967611218188,16559
coche,0.48539308181839086,38484
coche,0.879605421132429,1346
persona,0.5641087657927558,16457
coche,0.8327075986078275,36781
persona,0.41949218755015755,19679
persona,0.5783833246203213,18476
coche,0.837632114527137,13678
bici,0.684944127441821,31354
coche,0.6753697759293865,84
persona,0.683616914173501,34616
persona,0.7929496892438035,2420
bici,0.8884450549682309,47
persona,0.6946752043137628,33664
perro,0.8269130166192863,32274
persona,0.8169120784769873,44885
persona,0.6531320831585311,28858
coche,0.9068247922723734,10248
coche,0.6693421926465863,34741
coche,0.8450458214271092,10019
coche,0.9108433685748696,43203
bici,0.6721204030057488,22695
perro,0.8097539309089477,36548
bici,0.7732756052272873,2749
coche,0.84293998944708,2068
persona,0.9237504165951788,1082
coche,0.9472266980847087,46823
bici,0.8658718645580252,4818
bici,0.8875805478183527,13194
persona,0.8595691488458468,23902
coche,0.6529086268022831,11418
persona,0.3910163135431428,45183
coche,0.7993077873285344,2120
coche,0.9145283921146985,44538
perro,0.8549769722125861,2804
persona,0.7467441824995765,8566
persona,0.788379016707926,2225
persona,0.7284409974351697,39562
bici,0.930916244082109,44419
persona,0.9020790123462924,10753
persona,0.7996626858088195,45489
persona,0.8154144462700866,24983
coche,0.9243593124691926,22018
persona,0.4346008661145626,11676
persona,0.7437083455559031,16979
persona,0.5720167869374561,14593
coche,0.9547944107203286,22290
persona,0.6144394069337202,35542
persona,0.7269847297045371,28002
bici,0.7041010316781067,39127
persona,0.5129883235641469,44087
persona,0.6683377628961147,6336
coche,0.731201217558665,12993
persona,0.8751647674501688,29960
persona,0.869314575792011,30575
persona,0.6977397555962029,23668
coche,0.5089079889609635,19802
persona,0.7600055224885601,3905
bici,0.7321598521238437,15329
persona,0.7661940246695352,42645
perro,0.7201706546199108,25150
persona,0.7635611048404833,8661
persona,0.8316637744571951,26666
persona,0.8560482404638153,2039
bici,0.7725097786683495,23969
persona,0.786424030847382,46769
persona,0.6423022379209025,9921
coche,0.7431018948560515,27363
persona,0.8111371558890319,45126
coche,0.826317957561949,34419
persona,0.9204474964461493,12562
persona,0.8432582256472457,17320
bici,0.7845649900251893,24150
persona,0.827353477803257,1015
persona,0.9139961851578194,38253
coche,0.881416290570755,14377
bici,0.9304031628633105,46038
coche,0.8575822697401448,33763
bici,0.6551105376667476,44425
persona,0.6856834784731013,36331
persona,0.7058630445902278,29837
coche,0.32135892563172325,49948
bici,0.8585944669022733,1044
persona,0.7053066139239195,23605
coche,0.7745360590295877,32585
bici,0.7738658628670098,1362
persona,0.9390203795238646,38264
persona,0.8054283152697471,10904
coche,0.720745498239049,11666
persona,0.6204369139681772,33283
persona,0.9060942155403169,40231
bici,0.8377337257647599,19015
persona,0.895708747449434,32096
coche,0.7315446964334809,25222
bici,0.9244906254501958,32094
persona,0.8803403211480804,29463
coche,0.4297067553773954,41951
coche,0.9065565247996341,41604
persona,0.9095464112771421,14467
coche,0.6666278729869131,32788
persona,0.7146428984945586,36453
bici,0.6793656725593118,14879
persona,0.5869641060734918,44485
persona,0.7380772816648671,999
persona,0.5770148416962823,47685
coche,0.8570940949677605,32427
coche,0.5703137606807341,1461
coche,0.7414520080244253,16222
bici,0.7458319117349843,8196
coche,0.8024751981935826,39777
coche,0.8478210366840093,19976
persona,0.5164510659994204,19567
bici,0.7571109414255969,16536
persona,0.8636382786225716,28250
coche,0.9010956911630861,6196
perro,0.8322534391231818,4301
bici,0.9528673782687106,11240
persona,0.7196597898780782,17744
coche,0.8046710468203337,31402
persona,0.6377883079488421,14494
coche,0.8410434633655417,41924
coche,0.7399458046705331,15380
coche,0.7447183213473331,3431
persona,0.5199837693936784,17833
coche,0.7200722033318064,32724
persona,0.7188565549785793,7290
persona,0.7770220195287395,39947
persona,0.845751353326178,37128
coche,0.906481570781767,33358
persona,0.9353205121826567,12190
coche,0.5463705683820177,43860
bici,0.885408039893418,29166
coche,0.6628466733242889,42394
coche,0.7919171002576342,31558
bici,0.43704952848990397,5721
perro,0.5013768970532552,9808
persona,0.7332890382659502,40667
coche,0.8901924350183166,5097
persona,0.7684009265329264,16198
persona,0.9093446589048788,22625
persona,0.816242243115562,47681
coche,0.7483776743567352,163
bici,0.9715645423357576,42902
bici,0.5578936316944271,26788
persona,0.6689608192329076,37962
persona,0.8919323561160691,14727
perro,0.7393009134336205,43037
coche,0.6639541951116652,26068
perro,0.4646337638232698,26657
persona,0.5516694450968166,24660
persona,0.8338034584964342,8286
coche,0.9135026745882158,22199
bici,0.5687018363426353,49754
persona,0.7095644450984714,6439
persona,0.7856334265058859,34198
bici,0.6434094552754529,24617
persona,0.8111547530235776,25398
persona,0.8147084782047408,36973
bici,0.6554328377412079,30735
persona,0.7502381455878793,14733
coche,0.7055454397520986,23666
persona,0.9444721010200439,13098
perro,0.8600186623118246,5259
coche,0.9309613516834652,28162
perro,0.6982617206480324,1867
bici,0.8266394331574288,44762
bici,0.7336414355936937,18965
persona,0.7113863040306415,42462
coche,0.6285794359884969,40569
persona,0.8307361755894094,38208
coche,0.8642634133673477,18454
perro,0.6573649957976818,24986
persona,0.8370592783361823,12850
persona,0.7918166377905812,12966
persona,0.6703848841035308,14709
coche,0.7708331051131043,167
bici,0.705666496533715,46859
coche,0.5427051935034806,8204
bici,0.722322062709643,8744
persona,0.8939989147400621,31220
persona,0.8506152869298543,18979
persona,0.6650035967842727,21073
persona,0.7048615494943613,12769
bici,0.9208095824387594,34744
coche,0.6966737643340577,13054
persona,0.3896393907848043,2072
coche,0.7425193553196608,27150
coche,0.6674296806069001,12333
bici,0.90492996567251,27947
persona,0.8736319323546743,16150
persona,0.8074174821475539,27896
persona,0.7806958179805931,20693
persona,0.7900148885238656,10545
persona,0.895984255701393,44434
bici,0.8038866068406486,15457
perro,0.8469133325119902,5738
coche,0.7712178422475662,37339
bici,0.7505798597117636,30426
coche,0.7766205605127169,47952
coche,0.9355618373710767,43851
bici,0.6648103092870633,47866
bici,0.9363897079405262,2886
persona,0.8709017083272644,28544
bici,0.7574549976704661,43309
persona,0.8181156884047097,42984
persona,0.7313440003441537,18369
persona,0.8328156786652564,40128
coche,0.6500168804987932,16228
persona,0.7462099893453972,35946
bici,0.6796610747345585,40492
coche,0.5025511777277175,48454
persona,0.7187325440909265,2043
bici,0.9144423226595293,41724
coche,0.6698941978674272,17978
bici,0.8541787656884996,43208
persona,0.6778087720240346,123
persona,0.8465467333012717,37488
persona,0.926604328809634,45355
bici,0.7652662994606729,18027
persona,0.6208914924465946,31112
persona,0.7927724312990232,1361
coche,0.765280074321618,31518
persona,0.7804115167060526,43305
coche,0.859781424254516,45265
coche,0.8711408312983446,26728
persona,0.8598795007305603,17618
bici,0.6368540277480818,8226
persona,0.7825686912943616,33113
coche,0.8180729439871937,13179
coche,0.7753749826712126,40806
coche,0.78884737965197,15905
persona,0.8430242097383731,6101
coche,0.8141340319960013,44621
bici,0.6328238127860469,23251
bici,0.9479318804184311,1647
persona,0.5445789925067925,39400
persona,0.45013438395488165,6088
persona,0.9183954819343677,28895
bici,0.6035915443553438,6501
perro,0.5666281549677222,29158
persona,0.8707686449598315,48703
coche,0.733548958537326,31584
persona,0.5950080691111678,35263
coche,0.6515312385931019,18276
persona,0.6096076386611757,16539
persona,0.8111646306317215,43523
persona,0.76178201845434,45947
bici,0.8700662984170169,25874
persona,0.8842275838497899,5448
persona,0.8162133488050953,39281
coche,0.9219118821723737,4856
persona,0.9038006462302471,38765
persona,0.7773962547463307,6591
coche,0.7554427467284922,40257
persona,0.7970123153732049,48802
persona,0.8267274346157173,7739
bici,0.7744570331073392,11717
coche,0.7272615684160864,26536
coche,0.5235808834405896,24295
persona,0.7761269077198482,2590
coche,0.9097940597864397,43227
persona,0.8400324218390702,1184
bici,0.8715450889427269,25578
coche,0.7031704359998966,29897
coche,0.7070385945126201,44198
persona,0.8261072302666336,40613
persona,0.7797438354977047,23114
persona,0.8927665875478697,35891
persona,0.6850491423220031,24560
persona,0.5538069177792386,12099
persona,0.7980444872415998,14158
persona,0.5001468005315008,46952
coche,0.6084652126321374,28052
persona,0.9532906616620215,18750
bici,0.5874034441354576,45745
coche,0.6565270201108627,20111
persona,0.8132255583423773,40858
persona,0.7145703296098834,5756
persona,0.8488822382315045,36367
persona,0.9121107234646577,20438
persona,0.8142347728772471,41007
persona,0.48185334396969887,37535
persona,0.8135180450676459,36197
persona,0.8160156227068723,22841
persona,0.7220741231236246,37363
coche,0.9169166072660495,26198
bici,0.7033838705058912,6850
persona,0.6452564801483636,2195
coche,0.8535078318455143,13954
bici,0.8160510494110047,49993
bici,0.8997920608273445,1134
persona,0.4515843510230218,23362
persona,0.7279607544932173,1002
persona,0.6994590438363644,10048
coche,0.9423113224616323,37345
bici,0.6407826723487855,9221
persona,0.7363644665863873,40703
coche,0.6696019925537307,14905
coche,0.49485507671248996,21385
persona,0.8680573171048799,6529
persona,0.6389019267138113,923
persona,0.8275375563034428,27603
coche,0.7764187468574306,17048
persona,0.8645627705548435,21196
persona,0.9253414362757366,37810
perro,0.8338100322007401,37127
persona,0.5952694260946197,28066
persona,0.7358467770427227,35356
coche,0.6704747843903802,38395
perro,0.7803102532799536,19550
coche,0.8073017565956442,4837
bici,0.8524606623426172,43478
persona,0.8912981160618977,4566
persona,0.9305034565913308,35502
perro,0.44252501871721805,15223
perro,0.8997352926606633,29361
persona,0.7412911302769507,9223
bici,0.6231165667598205,6876
persona,0.8600538294584876,1414
persona,0.6968918898651901,5289
coche,0.8412212788353827,26855
coche,0.7623075549317515,41781
persona,0.848464838430212,48691
persona,0.8039721390295295,10450
coche,0.9707442835552785,38152
persona,0.7719631190605267,19700
persona,0.5957551493424476,591
perro,0.942283044978713,3228
bici,0.9125986577260693,42142
bici,0.9357992192262553,36575
coche,0.7058176449762145,17775
bici,0.8762867944590089,28353
bici,0.7605313649885777,22423
coche,0.6688454148447784,40840
coche,0.8548852232034515,21408
coche,0.4657518812512181,11375
persona,0.7674455164445414,19211
persona,0.6343909807497786,42406
bici,0.6569817315425613,18160
coche,0.6395667840421333,32345
persona,0.8718821972831449,31445
perro,0.8841025950435747,16148
bici,0.736521101520098,29617
coche,0.7902821086336154,20815
perro,0.8654363512568519,34742
bici,0.9408580193946671,39752
persona,0.6239360523265315,8237
coche,0.7811163316245104,32268
persona,0.7328114651854188,24845
bici,0.9564158013554228,28316
persona,0.9168122388400709,26510
persona,0.7898473771439679,10828
bici,0.5895324139896763,40142
persona,0.8663900996681598,2472
perro,0.7802769809051743,14413
persona,0.8878403837055933,12555
persona,0.750551926335356,43359
persona,0.7510470959667279,7162
bici,0.4404701313709172,10822
coche,0.7952115651000629,16830
coche,0.8573852501785831,31363
bici,0.7914750787610602,49463
coche,0.7041402918282882,41658
perro,0.7637955070856379,31088
persona,0.5468082484715906,40482
persona,0.7048110068027,13255
bici,0.8473860327422175,46274
bici,0.8068616540310328,39540
coche,0.7426922711437431,48660
persona,0.935686453020068,6719
bici,0.8358061451067184,28864
persona,0.856419944796223,35525
persona,0.48382569247893287,35420
bici,0.8009782191937248,29156
persona,0.7378999305797331,1851
